dia;mes;año ;hora costo marginal;
6;12;2019;1;78.51
6;12;2019;2;80.71
6;12;2019;3;80.71
6;12;2019;4;81.18
6;12;2019;5;81.18
6;12;2019;6;81.18
6;12;2019;7;81.18
6;12;2019;8;81.18
6;12;2019;9;81.18
6;12;2019;10;81.18
6;12;2019;11;86.15
6;12;2019;12;86.15
6;12;2019;13;86.15
6;12;2019;14;86.15
6;12;2019;15;86.15
6;12;2019;16;86.15
6;12;2019;17;86.15
6;12;2019;18;86.15
6;12;2019;19;86.15
6;12;2019;20;86.15
6;12;2019;21;86.15
6;12;2019;22;86.15
6;12;2019;23;81.18
6;12;2019;24;81.18
7;12;2019;1;84.297
7;12;2019;2;84.297
7;12;2019;3;84.297
7;12;2019;4;84.297
7;12;2019;5;84.297
7;12;2019;6;84.297
7;12;2019;7;84.297
7;12;2019;8;84.297
7;12;2019;9;84.297
7;12;2019;10;84.297
7;12;2019;11;82.198
7;12;2019;12;82.198
7;12;2019;13;82.198
7;12;2019;14;82.198
7;12;2019;15;82.198
7;12;2019;16;82.198
7;12;2019;17;82.198
7;12;2019;18;82.198
7;12;2019;19;84.297
7;12;2019;20;84.297
7;12;2019;21;84.297
7;12;2019;22;84.297
7;12;2019;23;82.198
7;12;2019;24;82.198
8;12;2019;1;82.2
8;12;2019;2;82.2
8;12;2019;3;82.2
8;12;2019;4;82.2
8;12;2019;5;82.2
8;12;2019;6;82.2
8;12;2019;7;82.2
8;12;2019;8;80
8;12;2019;9;82.2
8;12;2019;10;80
8;12;2019;11;82.2
8;12;2019;12;82.2
8;12;2019;13;82.2
8;12;2019;14;80
8;12;2019;15;71.9
8;12;2019;16;63.47
8;12;2019;17;63.47
8;12;2019;18;80
8;12;2019;19;82.2
8;12;2019;20;82.2
8;12;2019;21;82.2
8;12;2019;22;82.2
8;12;2019;23;82.2
8;12;2019;24;82.2
9;12;2019;1;82.198
9;12;2019;2;82.198
9;12;2019;3;82.198
9;12;2019;4;82.198
9;12;2019;5;82.198
9;12;2019;6;82.198
9;12;2019;7;79.996
9;12;2019;8;79.996
9;12;2019;9;79.996
9;12;2019;10;79.996
9;12;2019;11;79.996
9;12;2019;12;79.996
9;12;2019;13;79.996
9;12;2019;14;79.996
9;12;2019;15;79.996
9;12;2019;16;82.198
9;12;2019;17;82.198
9;12;2019;18;82.198
9;12;2019;19;82.198
9;12;2019;20;82.198
9;12;2019;21;82.198
9;12;2019;22;82.198
9;12;2019;23;82.198
9;12;2019;24;82.198
10;12;2019;1;82.2
10;12;2019;2;82.2
10;12;2019;3;82.2
10;12;2019;4;82.2
10;12;2019;5;82.2
10;12;2019;6;82.2
10;12;2019;7;82.2
10;12;2019;8;82.2
10;12;2019;9;84.3
10;12;2019;10;84.3
10;12;2019;11;84.3
10;12;2019;12;84.3
10;12;2019;13;87.94
10;12;2019;14;82.2
10;12;2019;15;87.94
10;12;2019;16;87.94
10;12;2019;17;87.94
10;12;2019;18;84.3
10;12;2019;19;84.3
10;12;2019;20;84.3
10;12;2019;21;82.2
10;12;2019;22;82.2
10;12;2019;23;82.2
10;12;2019;24;82.2
11;12;2019;1;81.05
11;12;2019;2;81.05
11;12;2019;3;81.05
11;12;2019;4;81.05
11;12;2019;5;81.05
11;12;2019;6;81.05
11;12;2019;7;81.05
11;12;2019;8;84.3
11;12;2019;9;84.3
11;12;2019;10;84.3
11;12;2019;11;84.3
11;12;2019;12;84.3
11;12;2019;13;84.3
11;12;2019;14;84.3
11;12;2019;15;84.3
11;12;2019;16;84.3
11;12;2019;17;84.3
11;12;2019;18;81.05
11;12;2019;19;84.3
11;12;2019;20;84.3
11;12;2019;21;84.3
11;12;2019;22;81.05
11;12;2019;23;81.05
11;12;2019;24;81.05
12;12;2019;1;81.05
12;12;2019;2;81.05
12;12;2019;3;81.05
12;12;2019;4;81.05
12;12;2019;5;81.05
12;12;2019;6;81.05
12;12;2019;7;81.05
12;12;2019;8;81.05
12;12;2019;9;81.05
12;12;2019;10;84.3
12;12;2019;11;81.05
12;12;2019;12;84.3
12;12;2019;13;81.05
12;12;2019;14;81.05
12;12;2019;15;84.3
12;12;2019;16;84.3
12;12;2019;17;81.05
12;12;2019;18;81.05
12;12;2019;19;81.05
12;12;2019;20;81.05
12;12;2019;21;81.05
12;12;2019;22;81.05
12;12;2019;23;81.05
12;12;2019;24;81.05
13;12;2019;1;81.05
13;12;2019;2;81.05
13;12;2019;3;81.05
13;12;2019;4;81.05
13;12;2019;5;81.05
13;12;2019;6;81.05
13;12;2019;7;81.05
13;12;2019;8;81.05
13;12;2019;9;81.05
13;12;2019;10;81.05
13;12;2019;11;81.05
13;12;2019;12;81.05
13;12;2019;13;81.05
13;12;2019;14;81.05
13;12;2019;15;81.05
13;12;2019;16;81.05
13;12;2019;17;81.05
13;12;2019;18;81.05
13;12;2019;19;84.3
13;12;2019;20;84.3
13;12;2019;21;84.3
13;12;2019;22;84.3
13;12;2019;23;84.3
13;12;2019;24;81.05
14;12;2019;1;87.041
14;12;2019;2;85.812
14;12;2019;3;85.812
14;12;2019;4;85.812
14;12;2019;5;83.11
14;12;2019;6;83.11
14;12;2019;7;83.11
14;12;2019;8;82.33
14;12;2019;9;82.33
14;12;2019;10;82.33
14;12;2019;11;82.33
14;12;2019;12;82.33
14;12;2019;13;82.33
14;12;2019;14;82.33
14;12;2019;15;87.041
14;12;2019;16;82.33
14;12;2019;17;82.33
14;12;2019;18;82.33
14;12;2019;19;82.33
14;12;2019;20;82.33
14;12;2019;21;82.33
14;12;2019;22;85.812
14;12;2019;23;85.812
14;12;2019;24;82.33
15;12;2019;1;82.33
15;12;2019;2;82.33
15;12;2019;3;82.33
15;12;2019;4;82.33
15;12;2019;5;82.33
15;12;2019;6;82.33
15;12;2019;7;82.33
15;12;2019;8;82.33
15;12;2019;9;82.33
15;12;2019;10;82.33
15;12;2019;11;82.33
15;12;2019;12;82.33
15;12;2019;13;82.33
15;12;2019;14;82.33
15;12;2019;15;82.33
15;12;2019;16;82.33
15;12;2019;17;85.81
15;12;2019;18;85.81
15;12;2019;19;85.81
15;12;2019;20;85.81
15;12;2019;21;87.04
15;12;2019;22;85.81
15;12;2019;23;87.04
15;12;2019;24;82.33
16;12;2019;1;82.33
16;12;2019;2;82.33
16;12;2019;3;82.33
16;12;2019;4;82.33
16;12;2019;5;82.33
16;12;2019;6;82.33
16;12;2019;7;85.812
16;12;2019;8;85.812
16;12;2019;9;85.812
16;12;2019;10;87.04
16;12;2019;11;85.812
16;12;2019;12;85.812
16;12;2019;13;85.812
16;12;2019;14;85.812
16;12;2019;15;87.04
16;12;2019;16;87.04
16;12;2019;17;87.04
16;12;2019;18;87.04
16;12;2019;19;87.04
16;12;2019;20;87.04
16;12;2019;21;85.81
16;12;2019;22;87.04
16;12;2019;23;87.04
16;12;2019;24;88.55
17;12;2019;1;87.04
17;12;2019;2;87.04
17;12;2019;3;87.04
17;12;2019;4;87.04
17;12;2019;5;87.04
17;12;2019;6;87.04
17;12;2019;7;87.04
17;12;2019;8;87.04
17;12;2019;9;87.04
17;12;2019;10;87.04
17;12;2019;11;87.04
17;12;2019;12;87.04
17;12;2019;13;87.04
17;12;2019;14;87.04
17;12;2019;15;88.55
17;12;2019;16;88.55
17;12;2019;17;88.55
17;12;2019;18;88.55
17;12;2019;19;87.04
17;12;2019;20;88.55
17;12;2019;21;87.04
17;12;2019;22;87.04
17;12;2019;23;87.04
17;12;2019;24;88.55
18;12;2019;1;92.308
18;12;2019;2;92.308
18;12;2019;3;92.308
18;12;2019;4;92.308
18;12;2019;5;92.308
18;12;2019;6;92.308
18;12;2019;7;92.308
18;12;2019;8;92.04
18;12;2019;9;92.04
18;12;2019;10;92.03
18;12;2019;11;92.03
18;12;2019;12;92.03
18;12;2019;13;92.03
18;12;2019;14;92.03
18;12;2019;15;92.03
18;12;2019;16;92.03
18;12;2019;17;92.03
18;12;2019;18;92.03
18;12;2019;19;92.308
18;12;2019;20;92.308
18;12;2019;21;92.308
18;12;2019;22;92.308
18;12;2019;23;92.308
18;12;2019;24;92.308
19;12;2019;1;96.083
19;12;2019;2;96.083
19;12;2019;3;96.083
19;12;2019;4;96.083
19;12;2019;5;96.083
19;12;2019;6;96.083
19;12;2019;7;96.083
19;12;2019;8;96.083
19;12;2019;9;96.083
19;12;2019;10;96.083
19;12;2019;11;96.083
19;12;2019;12;96.083
19;12;2019;13;96.083
19;12;2019;14;96.083
19;12;2019;15;96.083
19;12;2019;16;96.083
19;12;2019;17;96.083
19;12;2019;18;92.029
19;12;2019;19;96.083
19;12;2019;20;96.083
19;12;2019;21;96.083
19;12;2019;22;92.308
19;12;2019;23;92.308
19;12;2019;24;92.308
20;12;2019;1;92.31
20;12;2019;2;92.31
20;12;2019;3;92.31
20;12;2019;4;96.08
20;12;2019;5;96.08
20;12;2019;6;96.08
20;12;2019;7;96.08
20;12;2019;8;96.08
20;12;2019;9;96.08
20;12;2019;10;96.08
20;12;2019;11;96.08
20;12;2019;12;96.08
20;12;2019;13;96.08
20;12;2019;14;96.08
20;12;2019;15;96.08
20;12;2019;16;96.08
20;12;2019;17;96.08
20;12;2019;18;92.31
20;12;2019;19;96.08
20;12;2019;20;96.08
20;12;2019;21;96.08
20;12;2019;22;96.08
20;12;2019;23;96.08
20;12;2019;24;92.31
21;12;2019;1;97.354
21;12;2019;2;97.354
21;12;2019;3;97.354
21;12;2019;4;94.48
21;12;2019;5;94.48
21;12;2019;6;94.48
21;12;2019;7;94.48
21;12;2019;8;97.354
21;12;2019;9;94.48
21;12;2019;10;94.48
21;12;2019;11;94.48
21;12;2019;12;94.48
21;12;2019;13;94.48
21;12;2019;14;94.48
21;12;2019;15;94.48
21;12;2019;16;94.48
21;12;2019;17;94.48
21;12;2019;18;94.48
21;12;2019;19;94.48
21;12;2019;20;94.48
21;12;2019;21;94.48
21;12;2019;22;94.48
21;12;2019;23;94.48
21;12;2019;24;94.48
22;12;2019;1;94.48
22;12;2019;2;94.48
22;12;2019;3;94.48
22;12;2019;4;94.48
22;12;2019;5;94.48
22;12;2019;6;94.48
22;12;2019;7;94.48
22;12;2019;8;94.48
22;12;2019;9;94.48
22;12;2019;10;94.48
22;12;2019;11;94.48
22;12;2019;12;94.48
22;12;2019;13;94.48
22;12;2019;14;94.48
22;12;2019;15;94.48
22;12;2019;16;94.48
22;12;2019;17;94.48
22;12;2019;18;94.48
22;12;2019;19;94.48
22;12;2019;20;94.48
22;12;2019;21;94.48
22;12;2019;22;94.48
22;12;2019;23;94.48
22;12;2019;24;94.48
23;12;2019;1;94.48
23;12;2019;2;94.48
23;12;2019;3;94.48
23;12;2019;4;94.48
23;12;2019;5;94.48
23;12;2019;6;94.48
23;12;2019;7;94.48
23;12;2019;8;94.48
23;12;2019;9;94.48
23;12;2019;10;94.48
23;12;2019;11;94.48
23;12;2019;12;94.48
23;12;2019;13;94.48
23;12;2019;14;94.48
23;12;2019;15;94.48
23;12;2019;16;94.48
23;12;2019;17;94.48
23;12;2019;18;94.48
23;12;2019;19;94.48
23;12;2019;20;94.48
23;12;2019;21;94.48
23;12;2019;22;94.48
23;12;2019;23;94.48
23;12;2019;24;94.48
24;12;2019;1;94.48
24;12;2019;2;94.48
24;12;2019;3;94.48
24;12;2019;4;94.48
24;12;2019;5;94.48
24;12;2019;6;94.48
24;12;2019;7;94.48
24;12;2019;8;94.48
24;12;2019;9;94.48
24;12;2019;10;94.48
24;12;2019;11;94.48
24;12;2019;12;94.48
24;12;2019;13;94.48
24;12;2019;14;94.48
24;12;2019;15;94.48
24;12;2019;16;94.48
24;12;2019;17;94.48
24;12;2019;18;94.48
24;12;2019;19;94.48
24;12;2019;20;94.48
24;12;2019;21;94.48
24;12;2019;22;92.308
24;12;2019;23;94.48
24;12;2019;24;94.48
25;12;2019;1;94.48
25;12;2019;2;94.48
25;12;2019;3;94.48
25;12;2019;4;94.48
25;12;2019;5;94.48
25;12;2019;6;94.48
25;12;2019;7;94.48
25;12;2019;8;94.48
25;12;2019;9;94.48
25;12;2019;10;94.48
25;12;2019;11;88.354
25;12;2019;12;88.354
25;12;2019;13;88.354
25;12;2019;14;88.077
25;12;2019;15;68.243
25;12;2019;16;88.354
25;12;2019;17;68.243
25;12;2019;18;66.429
25;12;2019;19;56.258
25;12;2019;20;56.258
25;12;2019;21;56.258
25;12;2019;22;56.258
25;12;2019;23;66.417
25;12;2019;24;66.232
26;12;2019;1;88.077
26;12;2019;2;88.077
26;12;2019;3;88.354
26;12;2019;4;88.354
26;12;2019;5;88.354
26;12;2019;6;94.48
26;12;2019;7;94.48
26;12;2019;8;94.48
26;12;2019;9;94.48
26;12;2019;10;94.48
26;12;2019;11;94.48
26;12;2019;12;94.48
26;12;2019;13;94.48
26;12;2019;14;94.48
26;12;2019;15;94.48
26;12;2019;16;97.354
26;12;2019;17;94.48
26;12;2019;18;94.48
26;12;2019;19;94.48
26;12;2019;20;94.48
26;12;2019;21;94.48
26;12;2019;22;94.48
26;12;2019;23;94.48
26;12;2019;24;94.48
27;12;2019;1;94.48
27;12;2019;2;94.48
27;12;2019;3;94.48
27;12;2019;4;94.48
27;12;2019;5;94.48
27;12;2019;6;94.48
27;12;2019;7;94.48
27;12;2019;8;94.48
27;12;2019;9;94.98
27;12;2019;10;95.07
27;12;2019;11;95.07
27;12;2019;12;92.308
27;12;2019;13;95.09
27;12;2019;14;95.09
27;12;2019;15;95.09
27;12;2019;16;95.09
27;12;2019;17;95.09
27;12;2019;18;95.09
27;12;2019;19;95.09
27;12;2019;20;95.09
27;12;2019;21;92.308
27;12;2019;22;88.354
27;12;2019;23;88.354
27;12;2019;24;88.354
28;12;2019;1;88.08
28;12;2019;2;92.3
28;12;2019;3;92.3
28;12;2019;4;92.3
28;12;2019;5;92.3
28;12;2019;6;92.3
28;12;2019;7;92.3
28;12;2019;8;92.3
28;12;2019;9;92.3
28;12;2019;10;91.37
28;12;2019;11;91.37
28;12;2019;12;91.37
28;12;2019;13;88.08
28;12;2019;14;83.41
28;12;2019;15;86.89
28;12;2019;16;75.41
28;12;2019;17;86.89
28;12;2019;18;86.89
28;12;2019;19;68.87
28;12;2019;20;67.31
28;12;2019;21;75.91
28;12;2019;22;75.91
28;12;2019;23;75.91
28;12;2019;24;83.41
29;12;2019;1;91.37
29;12;2019;2;91.37
29;12;2019;3;91.37
29;12;2019;4;91.37
29;12;2019;5;91.37
29;12;2019;6;91.37
29;12;2019;7;88.077
29;12;2019;8;83.411
29;12;2019;9;83.411
29;12;2019;10;83.411
29;12;2019;11;83.411
29;12;2019;12;88.077
29;12;2019;13;83.411
29;12;2019;14;83.411
29;12;2019;15;75.91
29;12;2019;16;75.91
29;12;2019;17;75.91
29;12;2019;18;83.411
29;12;2019;19;88.077
29;12;2019;20;88.077
29;12;2019;21;91.37
29;12;2019;22;91.37
29;12;2019;23;91.37
29;12;2019;24;88.077
30;12;2019;1;88.077
30;12;2019;2;88.077
30;12;2019;3;91.37
30;12;2019;4;91.37
30;12;2019;5;88.077
30;12;2019;6;91.37
30;12;2019;7;91.37
30;12;2019;8;91.37
30;12;2019;9;91.37
30;12;2019;10;91.37
30;12;2019;11;91.37
30;12;2019;12;91.37
30;12;2019;13;91.37
30;12;2019;14;91.37
30;12;2019;15;91.37
30;12;2019;16;91.37
30;12;2019;17;91.37
30;12;2019;18;91.37
30;12;2019;19;91.37
30;12;2019;20;91.37
30;12;2019;21;91.37
30;12;2019;22;91.37
30;12;2019;23;91.37
30;12;2019;24;91.37
31;12;2019;1;91.02
31;12;2019;2;91.02
31;12;2019;3;91.02
31;12;2019;4;91.02
31;12;2019;5;91.02
31;12;2019;6;91.02
31;12;2019;7;91.02
31;12;2019;8;91.02
31;12;2019;9;91.02
31;12;2019;10;91.02
31;12;2019;11;91.02
31;12;2019;12;91.02
31;12;2019;13;88.077
31;12;2019;14;75.91
31;12;2019;15;73.45
31;12;2019;16;48.07
31;12;2019;17;52.72
31;12;2019;18;46.86
31;12;2019;19;68.37
31;12;2019;20;75.91
31;12;2019;21;67.09
31;12;2019;22;67.09
31;12;2019;23;75.91
31;12;2019;24;67.09
1;1;2020;1;46.857
1;1;2020;2;56.057
1;1;2020;3;56.057
1;1;2020;4;56.261
1;1;2020;5;57.983
1;1;2020;6;57.983
1;1;2020;7;57.983
1;1;2020;8;47.573
1;1;2020;9;49.583
1;1;2020;10;51.767
1;1;2020;11;51.355
1;1;2020;12;47.813
1;1;2020;13;50.26
1;1;2020;14;48.827
1;1;2020;15;49.453
1;1;2020;16;51.9
1;1;2020;17;48.724
1;1;2020;18;46.869
1;1;2020;19;56.781
1;1;2020;20;57.014
1;1;2020;21;56.854
1;1;2020;22;56.822
1;1;2020;23;56.593
1;1;2020;24;57.983
2;1;2020;1;47.51
2;1;2020;2;49.88
2;1;2020;3;49.71
2;1;2020;4;52.57
2;1;2020;5;49.81
2;1;2020;6;57.13
2;1;2020;7;70.97
2;1;2020;8;83.41
2;1;2020;9;83.41
2;1;2020;10;88.08
2;1;2020;11;91.02
2;1;2020;12;91.02
2;1;2020;13;91.02
2;1;2020;14;91.02
2;1;2020;15;91.02
2;1;2020;16;91.02
2;1;2020;17;91.02
2;1;2020;18;91.02
2;1;2020;19;91.02
2;1;2020;20;91.02
2;1;2020;21;91.02
2;1;2020;22;91.02
2;1;2020;23;91.02
2;1;2020;24;91.02
3;1;2020;1;91.015
3;1;2020;2;91.015
3;1;2020;3;91.015
3;1;2020;4;91.015
3;1;2020;5;91.015
3;1;2020;6;91.015
3;1;2020;7;91.015
3;1;2020;8;88.08
3;1;2020;9;91.015
3;1;2020;10;91.015
3;1;2020;11;91.015
3;1;2020;12;91.015
3;1;2020;13;91.015
3;1;2020;14;91.015
3;1;2020;15;91.015
3;1;2020;16;88.08
3;1;2020;17;91.015
3;1;2020;18;91.015
3;1;2020;19;91.015
3;1;2020;20;91.015
3;1;2020;21;91.015
3;1;2020;22;91.015
3;1;2020;23;91.015
3;1;2020;24;91.015
4;1;2020;1;71.993
4;1;2020;2;71.993
4;1;2020;3;71.993
4;1;2020;4;71.993
4;1;2020;5;71.993
4;1;2020;6;71.993
4;1;2020;7;71.993
4;1;2020;8;71.993
4;1;2020;9;71.993
4;1;2020;10;71.993
4;1;2020;11;71.993
4;1;2020;12;71.993
4;1;2020;13;71.993
4;1;2020;14;71.993
4;1;2020;15;71.993
4;1;2020;16;71.993
4;1;2020;17;71.993
4;1;2020;18;71.993
4;1;2020;19;71.993
4;1;2020;20;71.993
4;1;2020;21;71.993
4;1;2020;22;71.993
4;1;2020;23;71.993
4;1;2020;24;71.993
5;1;2020;1;71.993
5;1;2020;2;67.087
5;1;2020;3;71.993
5;1;2020;4;71.993
5;1;2020;5;71.993
5;1;2020;6;71.993
5;1;2020;7;71.993
5;1;2020;8;71.993
5;1;2020;9;71.993
5;1;2020;10;71.993
5;1;2020;11;71.993
5;1;2020;12;71.993
5;1;2020;13;71.993
5;1;2020;14;71.993
5;1;2020;15;71.993
5;1;2020;16;71.993
5;1;2020;17;71.993
5;1;2020;18;71.993
5;1;2020;19;71.993
5;1;2020;20;71.993
5;1;2020;21;71.993
5;1;2020;22;71.993
5;1;2020;23;71.993
5;1;2020;24;71.993
6;1;2020;1;71.993
6;1;2020;2;71.993
6;1;2020;3;71.993
6;1;2020;4;71.993
6;1;2020;5;71.993
6;1;2020;6;71.993
6;1;2020;7;71.993
6;1;2020;8;71.993
6;1;2020;9;71.993
6;1;2020;10;71.993
6;1;2020;11;71.993
6;1;2020;12;71.993
6;1;2020;13;71.993
6;1;2020;14;71.993
6;1;2020;15;71.993
6;1;2020;16;71.993
6;1;2020;17;71.993
6;1;2020;18;71.993
6;1;2020;19;71.993
6;1;2020;20;71.993
6;1;2020;21;71.993
6;1;2020;22;71.993
6;1;2020;23;71.993
6;1;2020;24;71.993
7;1;2020;1;72.544
7;1;2020;2;72.944
7;1;2020;3;72.944
7;1;2020;4;77.309
7;1;2020;5;77.309
7;1;2020;6;77.509
7;1;2020;7;77.509
7;1;2020;8;77.559
7;1;2020;9;77.559
7;1;2020;10;77.559
7;1;2020;11;77.559
7;1;2020;12;77.559
7;1;2020;13;77.559
7;1;2020;14;77.559
7;1;2020;15;77.559
7;1;2020;16;77.559
7;1;2020;17;77.559
7;1;2020;18;77.559
7;1;2020;19;77.559
7;1;2020;20;77.559
7;1;2020;21;77.559
7;1;2020;22;77.559
7;1;2020;23;77.559
7;1;2020;24;77.559
8;1;2020;1;77.559
8;1;2020;2;77.559
8;1;2020;3;77.559
8;1;2020;4;77.559
8;1;2020;5;77.559
8;1;2020;6;77.559
8;1;2020;7;77.559
8;1;2020;8;77.559
8;1;2020;9;72.744
8;1;2020;10;72.744
8;1;2020;11;77.559
8;1;2020;12;77.559
8;1;2020;13;77.559
8;1;2020;14;77.559
8;1;2020;15;77.559
8;1;2020;16;77.559
8;1;2020;17;77.559
8;1;2020;18;77.559
8;1;2020;19;77.56
8;1;2020;20;77.56
8;1;2020;21;77.56
8;1;2020;22;77.56
8;1;2020;23;77.56
8;1;2020;24;72.744
9;1;2020;1;77.56
9;1;2020;2;77.56
9;1;2020;3;77.56
9;1;2020;4;72.744
9;1;2020;5;56.35
9;1;2020;6;48
9;1;2020;7;47.27
9;1;2020;8;47.01
9;1;2020;9;47.78
9;1;2020;10;46.99
9;1;2020;11;56.49
9;1;2020;12;77.18
9;1;2020;13;56.23
9;1;2020;14;46.9
9;1;2020;15;56.52
9;1;2020;16;56.63
9;1;2020;17;46.75
9;1;2020;18;56.79
9;1;2020;19;57.13
9;1;2020;20;57.64
9;1;2020;21;56.14
9;1;2020;22;57.98
9;1;2020;23;56.43
9;1;2020;24;47.06
10;1;2020;1;49.29
10;1;2020;2;52.17
10;1;2020;3;50.99
10;1;2020;4;50.95
10;1;2020;5;49.14
10;1;2020;6;47.12
10;1;2020;7;48.21
10;1;2020;8;68.97
10;1;2020;9;68.17
10;1;2020;10;72.74
10;1;2020;11;72.74
10;1;2020;12;77.56
10;1;2020;13;77.56
10;1;2020;14;77.56
10;1;2020;15;77.56
10;1;2020;16;77.56
10;1;2020;17;72.744
10;1;2020;18;77.56
10;1;2020;19;77.66
10;1;2020;20;77.66
10;1;2020;21;78.85
10;1;2020;22;78.91
10;1;2020;23;81.23
10;1;2020;24;82.03
11;1;2020;1;71.4
11;1;2020;2;71.4
11;1;2020;3;71.4
11;1;2020;4;71.4
11;1;2020;5;71.4
11;1;2020;6;71.4
11;1;2020;7;71.4
11;1;2020;8;71.4
11;1;2020;9;71.4
11;1;2020;10;71.4
11;1;2020;11;71.4
11;1;2020;12;71.4
11;1;2020;13;71.4
11;1;2020;14;71.4
11;1;2020;15;71.4
11;1;2020;16;71.4
11;1;2020;17;71.4
11;1;2020;18;71.4
11;1;2020;19;71.4
11;1;2020;20;71.4
11;1;2020;21;71.4
11;1;2020;22;71.4
11;1;2020;23;71.4
11;1;2020;24;71.4
12;1;2020;1;71.4
12;1;2020;2;71.4
12;1;2020;3;71.4
12;1;2020;4;71.4
12;1;2020;5;71.4
12;1;2020;6;71.4
12;1;2020;7;71.4
12;1;2020;8;71.216
12;1;2020;9;71.216
12;1;2020;10;71.216
12;1;2020;11;71.216
12;1;2020;12;71.4
12;1;2020;13;71.4
12;1;2020;14;71.4
12;1;2020;15;71.4
12;1;2020;16;71.4
12;1;2020;17;70.963
12;1;2020;18;71.216
12;1;2020;19;71.4
12;1;2020;20;71.4
12;1;2020;21;71.4
12;1;2020;22;71.4
12;1;2020;23;71.4
12;1;2020;24;71.4
13;1;2020;1;71.216
13;1;2020;2;71.216
13;1;2020;3;71.216
13;1;2020;4;71.4
13;1;2020;5;71.216
13;1;2020;6;71.4
13;1;2020;7;71.216
13;1;2020;8;71.4
13;1;2020;9;71.4
13;1;2020;10;71.4
13;1;2020;11;71.4
13;1;2020;12;71.4
13;1;2020;13;71.4
13;1;2020;14;71.4
13;1;2020;15;71.4
13;1;2020;16;71.4
13;1;2020;17;71.4
13;1;2020;18;71.4
13;1;2020;19;71.4
13;1;2020;20;71.4
13;1;2020;21;71.4
13;1;2020;22;71.4
13;1;2020;23;71.4
13;1;2020;24;71.4
14;1;2020;1;71.4
14;1;2020;2;71.4
14;1;2020;3;71.4
14;1;2020;4;71.216
14;1;2020;5;71.4
14;1;2020;6;71.4
14;1;2020;7;71.4
14;1;2020;8;71.4
14;1;2020;9;71.4
14;1;2020;10;71.4
14;1;2020;11;71.4
14;1;2020;12;71.4
14;1;2020;13;71.4
14;1;2020;14;71.4
14;1;2020;15;71.4
14;1;2020;16;71.4
14;1;2020;17;71.4
14;1;2020;18;71.4
14;1;2020;19;71.4
14;1;2020;20;71.4
14;1;2020;21;71.4
14;1;2020;22;71.4
14;1;2020;23;71.4
14;1;2020;24;71.4
15;1;2020;1;71.4
15;1;2020;2;71.4
15;1;2020;3;71.4
15;1;2020;4;71.4
15;1;2020;5;71.4
15;1;2020;6;71.4
15;1;2020;7;71.4
15;1;2020;8;71.4
15;1;2020;9;71.4
15;1;2020;10;71.4
15;1;2020;11;71.22
15;1;2020;12;71.4
15;1;2020;13;71.4
15;1;2020;14;71.4
15;1;2020;15;71.4
15;1;2020;16;71.4
15;1;2020;17;71.22
15;1;2020;18;71.22
15;1;2020;19;71.22
15;1;2020;20;71.22
15;1;2020;21;71.22
15;1;2020;22;70.96
15;1;2020;23;70.96
15;1;2020;24;65.48
16;1;2020;1;70.96
16;1;2020;2;70.96
16;1;2020;3;70.96
16;1;2020;4;71.22
16;1;2020;5;71.4
16;1;2020;6;71.4
16;1;2020;7;71.4
16;1;2020;8;71.4
16;1;2020;9;71.4
16;1;2020;10;71.4
16;1;2020;11;71.22
16;1;2020;12;71.4
16;1;2020;13;71.4
16;1;2020;14;71.4
16;1;2020;15;71.4
16;1;2020;16;71.4
16;1;2020;17;71.4
16;1;2020;18;71.22
16;1;2020;19;70.963
16;1;2020;20;71.22
16;1;2020;21;71.22
16;1;2020;22;71.22
16;1;2020;23;71.22
16;1;2020;24;71.22
17;1;2020;1;71.22
17;1;2020;2;65.68
17;1;2020;3;71.22
17;1;2020;4;71.4
17;1;2020;5;71.4
17;1;2020;6;71.4
17;1;2020;7;71.4
17;1;2020;8;71.4
17;1;2020;9;71.4
17;1;2020;10;71.4
17;1;2020;11;71.4
17;1;2020;12;71.4
17;1;2020;13;71.4
17;1;2020;14;71.4
17;1;2020;15;71.4
17;1;2020;16;71.4
17;1;2020;17;71.4
17;1;2020;18;71.4
17;1;2020;19;72.97
17;1;2020;20;72.97
17;1;2020;21;72.97
17;1;2020;22;71.4
17;1;2020;23;71.4
17;1;2020;24;71.4
18;1;2020;1;70.43
18;1;2020;2;70.43
18;1;2020;3;70.43
18;1;2020;4;70.43
18;1;2020;5;70.43
18;1;2020;6;70.43
18;1;2020;7;70.43
18;1;2020;8;70.43
18;1;2020;9;70.43
18;1;2020;10;72.7
18;1;2020;11;72.7
18;1;2020;12;72.7
18;1;2020;13;72.7
18;1;2020;14;72.7
18;1;2020;15;72.7
18;1;2020;16;72.7
18;1;2020;17;70.428
18;1;2020;18;72.7
18;1;2020;19;72.7
18;1;2020;20;72.7
18;1;2020;21;72.7
18;1;2020;22;72.7
18;1;2020;23;72.7
18;1;2020;24;72.7
19;1;2020;1;64.88
19;1;2020;2;53.65
19;1;2020;3;55.22
19;1;2020;4;45.86
19;1;2020;5;46.01
19;1;2020;6;47.03
19;1;2020;7;45.99
19;1;2020;8;45.66
19;1;2020;9;46.88
19;1;2020;10;46.61
19;1;2020;11;46.31
19;1;2020;12;54.25
19;1;2020;13;54.15
19;1;2020;14;53.76
19;1;2020;15;65.62
19;1;2020;16;66.19
19;1;2020;17;70.43
19;1;2020;18;72.7
19;1;2020;19;72.7
19;1;2020;20;72.71
